"codi_barri";"nom_barri";"Tourism";"satisfaction";"Economic";"Healthcare";"Housing";"Infrastructure";"Mobility";"Social";"Urban";"SATISF";"SATISF_NEG";"ECON";"HLTH";"HOUS";"INFR";"MOBI";"SOCI";"URBN"
17;"Sants - Badal";0;6,98;-0,115151818251451;-0,135810954883265;-0,0435892666479106;-0,219647049984968;0,358248316911901;0,226694337396506;0,192009165090036;0,00626075500765251;0,993739244992347;0,170677660546163;0,47282339171152;0,299765146146912;0,183898245675581;0,927632467988038;0,440294290331669;0,820403664753125
18;"Sants";0;7,89;0,0744221357052886;0,615511037384241;-0,201382938728189;0,153983901148612;0,323541768168607;0,740440250210104;0,914726691043243;0,933049082727787;0,0669509172722128;0,501;0,992063288890285;0,0232085298078758;0,771216214329696;0,898843081986882;0,985187426951521;0,999273848641716
19;"les Corts";0;7,85;0,601249728830456;0,699886257555189;0,00271275759593646;0,836159325400866;0,760704288023681;0,954125261490745;0,144596901819191;0,882323158300632;0,117676841699368;0,997129973925984;0,995394160395342;0,501;0,998124491498385;0,998887609479541;0,997998877393848;0,758528345131682
20;"la Maternitat i Sant Ramon";0;7,84;0,339561147592582;0,307743864976813;0,176385268351858;0,312310206889699;0,4134105726056;0,781669592201239;0,13952995758408;0,865255642779064;0,134744357220936;0,95;0,944335122617423;0,949921224611989;0,916060621500857;0,958245541190781;0,989910093149766;0,751122869433628
21;"Pedralbes";0;7,93;0,530905785166485;-0,351616897251044;0,194964835429296;0,411788702099072;-0,137862497686896;0,380303661431295;0,00366662245781224;0,962830180520099;0,0371698194799012;0,993752904039166;0,0342574889274074;0,962945319979809;0,958038186113283;0,0626294744876092;0,690375757893208;0,507893527945166
22;"Vallvidrera, el Tibidabo i les Planes";0;7,88;0,500159996495785;-0,673740181837634;0,0697368833568859;-0,0972612277672146;-1,5324551705842;-0,274801155277894;0,853551386933248;0,922694105692123;0,0773058943078766;0,991232798377211;0,000285630473660118;0,756886636951612;0,349524037116911;0;0,119700087871245;0,998823307156254
23;"Sarrià";0;7,82;0,866442540428845;0,465167172984295;-0,636400234332573;0,387033138474071;-0,141436058501827;1,00598738855925;0,760838262806687;0,824871080987816;0,175128919012184;0,999848624618791;0,97921825743549;0;0,95;0,0604357732176313;0,998771848248398;0,997555902709576
24;"les Tres Torres";0;7,38;0,915029361056179;0,391129364870801;-0,164453399867001;0,207095158734922;-0,40007012677765;0,5580254528133;0,37248203631146;0,0888173746052606;0,911182625394739;1;0,966825455968682;0,0446563819176584;0,833311675217718;0,00409654977031313;0,922548821530279;0,95
25;"Sant Gervasi - la Bonanova";0;7,77;0,869330456122467;0,536343454907194;-0,297021531302986;0,743755675213426;-0,0788511033551576;0,253851232554621;0,668067935306718;0,684569621322836;0,315430378677164;0,999853401665438;0,98680396941346;0,00410191988232813;0,996283887965575;0,111207842501986;0,463834571307785;0,994928038742426
26;"Sant Gervasi - Galvany";0;7,76;1,00664942358878;1,44003371651453;-0,0828770486411108;0,893585064656632;0,609014788788584;0,868366401708132;0,704523944916954;0,650191685901517;0,349808314098483;1;1;0,17245783957819;0,998774405201396;0,994505766866622;0,995519289236106;0,996192122765762
27;"el Putxet i el Farró";0;8,02;0,602459355430872;-0,0837993672973513;-0,162118524860263;0,53085541710854;0,252256437309837;0,946119753004294;0,68264789931078;0,990520642602662;0,00947935739733807;0,997168161386384;0,572078802341847;0,0465175788734621;0,982217780879193;0,807179009638461;0,997842328013034;0,995477212532191
28;"Vallcarca i els Penitents";0;7,79;0,389479564473717;0,268778374620033;-0,0333729640384731;0,461158361667435;0,12554161174417;0,654785251237715;0,327470731046352;0,747400000184821;0,252599999815179;0,970653498801644;0,929450416837289;0,340466113975503;0,970529590947023;0,523455117307973;0,967383407381589;0,93014668805606
29;"el Coll";0;7,72;0,0733471144970087;-0,174693320628916;0,047118289740046;-0,00978641349105067;-0,373554483949794;0,433114408240519;-0,252336136627501;0,501;0,5;0,497758900049712;0,333854237006324;0,679707181051996;0,501;0,00542334743440259;0,785800078361748;0,138285479691824
32;"el Camp d'en Grassot i Gràcia Nova";0;8,05;0,420331467707244;0,096271739666289;-0,00334159588104928;0,332153101656289;0,300884646979677;0,877433883265782;0,163327268151221;0,994024093214211;0,00597590678578852;0,97898777584764;0,811356920512677;0,47229412928326;0,926710499766913;0,874923916533953;0,99588492162142;0,784579906508323
33;"el Baix Guinardó";0;7,6;0,187343777451166;-0,248069508627648;0,107198808679136;0,202184811974969;-0,0326406513808923;0,536305295941314;-0,259715500797439;0,305402088721195;0,694597911278805;0,777995787323565;0,143183454685264;0,85451444822294;0,828189054974734;0,169781626353271;0,906591377514844;0,132024102777955
34;"Can Baró";0;7,79;0,0519702576854133;-0,617193067552366;-0,0842629590059092;-0,229833110189651;-1,16182782839235;0,329280490362936;0,0481491806420664;0,747400000184821;0,252599999815179;0,453330433175136;0,000665617155028754;0,168863685285061;0,173290417171326;0;0,579522708354937;0,59457113392172
35;"el Guinardó";0;7,53;0,109906964016393;0,388570279228149;0,0595803194190797;0,195949883098256;0,254708883367722;0,594173137112227;0,715787655065719;0,213991522735861;0,786008477264139;0,597261703880876;0,966288674605945;0,723839696715523;0,821505812066464;0,811177104303895;0,943656962851275;0,996515109779015
36;"la Font d'en Fargues";0;7,98;0,36591757147679;-0,300899347729024;0,291123492799806;-0,147066869781175;-0,519918391841663;1,09283307871923;0,925790217019746;0,982522901519592;0,0174770984804082;0,962208030778097;0,070446360484047;0,992512135935384;0,273927439564321;0,00114904657625097;0,999458065839843;0,99933456513257
37;"el Carmel";0;7,28;-0,343375169114119;0,384203221793078;0,156509258160216;-0,0404163644649388;0,179152178437323;-0,864486467906591;0,411072179472967;0,0468458461817187;0,953154153818281;0,0297721794270086;0,965353249722019;0,931246355701825;0,445839841574632;0,659243792147856;0,0169689458662879;0,962645058023024
38;"la Teixonera";0;7,7;-0,148483054913381;-0,00636835178771006;0,179135427090493;-0,424455515236526;-0,0122686177390826;-0,85300656319779;-0,0155045884466534;0,465815749261983;0,534184250738017;0,134845673677415;0,688432526765323;0,952092113858823;0,05;0,202524497425659;0,0176523828932285;0,472487910148298
39;"Sant Genís dels Agudells";0;7,89;-0,0844628318212031;-0,29227520424905;0,176483069977605;-0,440975120361797;-0,818222446239663;-0,32876211886605;-0,627234787973581;0,933049082727787;0,0669509172722128;0,210000773257201;0,0793824812431092;0,95;0,0447133361024349;0;0,101183394580494;0,0104417896592987
40;"Montbau";0;8,04;0,141723507841979;-0,446572633629265;0,343259220049349;-0,281923378939033;-0,848807969265494;-0,492734731706382;-0,411263528546667;0,993029373393334;0,00697062660666603;0,678611814677713;0,00849044367988571;0,99689107920657;0,126489406449983;0;0,0596323997534355;0,0481792508117181
41;"la Vall d'Hebron";0;8,31;0,388514011381556;-0,576329338050235;0,190172362141952;-0,203598350925231;-0,256634105597587;0,295253775675201;-0,997146071454589;0,999893073065867;0,000106926934132945;0,970346512671594;0,001226353925477;0,959936299923956;0,201620065398497;0,0185499510615253;0,501;0,000718897849959403
42;"la Clota";0;8,67;0,190376433207877;0,325204819176881;-1,65551523776436;-0,650721362121249;-1,78088731641649;0,685814726867214;-0,351826445236468;1;0;0,783758177802562;0,95;0;0,0104454973448022;0;0,975453405143474;0,072297387326611
43;"Horta";0;8,37;0,0936410740914311;0,431343950394645;0,227623439314862;0,0224188840691589;0,311168388701164;0,488553252186952;0,477190143080227;1;0;0,553156218531434;0,974249033160884;0,978352570999323;0,559458915176388;0,886330379695652;0,86086429832542;0,977498432445704
44;"Vilapicina i la Torre Llobeta";0;7,62;0,0467725483833787;0,189688662680671;0,280778440798462;-0,110360933664014;0,288659799354863;-0,225396277557505;0,0416831038723742;0,335201253250781;0,664798746749218;0,4426124417675;0,887459568021205;0,991090296123187;0,328682704865045;0,860102437174899;0,139152224458721;0,582203747129031
45;"Porta";0;7,61;-0,359981246486343;-0,343136891768193;0,203410061563306;-0,544111614859629;0,422877217222891;-0,238680412485929;-0,143338785727983;0,320118217601673;0,679881782398327;0,0260223540032215;0,0387142662816367;0,967726452227088;0,0220083222601022;0,962066521353694;0,133675355483651;0,261485609910359
46;"el Turó de la Peira";0;7,2;-0,599771614520726;-0,39192139726502;-0,0462186197777719;-0,443254124106522;0,164786237780631;-0,938424489075108;-0,653236667343327;0,0276331528740098;0,97236684712599;0,00360431535622197;0,0190347854752855;0,289750627475739;0,044027185753521;0,62439523649248;0,0131506093598508;0,00866104247173977
47;"Can Peguera";0;5,83;-0,633361507319561;-0,12066558167378;-0,0295377998225069;-1,05004443101972;-0,216042047656558;-0,918039508161765;-0,000331502309764087;0;1;0,00272620642916427;0,512773777560757;0,356418284115498;0,000619142783370764;0,0282773534177879;0,0141094715938948;0,501
48;"la Guineueta";0;7,71;0,00715269160791043;-0,153633521988369;0,481812977365201;-0,128614115652196;0,209398046545627;-0,0264300792307353;-0,437429484627794;0,482887854588956;0,517112145411044;0,363327443546943;0,407193038802015;0,999701988483721;0,300743619612444;0,72696358953343;0,244911279769712;0,0401783833055838
49;"Canyelles";0;8,66;-0,0847620441529459;-0,762474547306424;1,11119426410771;-0,383094158704363;-0,000633181947530148;-0,482346219226684;-0,719577725243494;1;0;0,209587135870102;0;1;0,0659431321929441;0,223239300508034;0,0617043566371787;0,00536824945149159
50;"les Roquetes";0;7,22;-0,882824313865922;-0,149667829512395;-0,0138726117178568;-0,822675311316574;-0,154015026984231;-1,20337471909287;-0,28860790690445;0,0315609101658732;0,968439089834127;0,00034131899200302;0,421596493467922;0,424603765871149;0,00310362374742223;0,0532736431145075;0,00524400052083126;0,109784515043958
51;"Verdun";0;7,18;-0,570521930547627;-0,0569520366741663;0,0382001334797591;-0,773926053963698;0,0802288646013688;-1,04884684660306;0,0182150654570116;0,0241819996137186;0,975818000386281;0,00459535480710302;0,614094147229267;0,645956727960117;0,00438171898472921;0,404390919710618;0,00897280811114027;0,536554335559621
52;"la Prosperitat";0;7,33;-0,306056798393844;-0,194499595447724;0,136324585165837;-0,60566525305859;-0,143640016297462;-0,763466518803401;-0,0394704002721885;0,06473440783626;0,93526559216374;0,0402036412400143;0,27145284843377;0,905849304954389;0,0143273482254367;0,0591188851517608;0,0239938447207247;0,429435127255089
53;"la Trinitat Nova";0;7,05;-0,949270015708299;-0,703384755079067;0,0847331162943188;-0,923836795658147;-0,0389668332731137;-1,52677563993736;-0,621916613121375;0,0100722605835594;0,989927739416441;0,000196150216964182;0,000183292272713099;0,800558438973679;0,00151565114171737;0,160510775737436;0,00169671681759567;0,0108483829354982
54;"Torre Baró";0;7,16;-0,936298801137918;-0,159099632817682;0,137486459306891;-1,05411861241485;-0,303941267879188;-1,86818160695527;-0,0844118343192283;0,0211524907232859;0,978847509276714;0,000218551922324286;0,387603255640042;0,907514999549844;0,000601498503757647;0,0113008688682944;0,000514226973143561;0,351958847875175
55;"Ciutat Meridiana";0;7;-1,35267388811037;-0,12854119004608;0,0753985158638261;-1,2447191738102;-0,501843270753125;-1,69159522882673;-0,336209996010002;0,00717306441618331;0,992826935583817;0;0,501;0,774101772776693;0,000155473253620578;0,00139215779411698;0,000953655438144784;0,0802802991688222
56;"Vallbona";0;8;-0,798881006769408;-0,523384917595874;0,894487075862791;-0,879199754853712;-1,46865043367258;-1,41753352801818;-0,0744188976940619;0,98712072901334;0,0128792709866601;0,000687088909359881;0,00270481892377949;1;0,00207972169978946;0;0,00248498867162238;0,368678736931682
57;"la Trinitat Vella";0;6,65;-1,0835166725553;0,269897637525983;-0,0381621347864339;-0,842056858916455;-0,432616811707673;-1,29414173916406;-0,707642413855377;0,000657203264396993;0,999342796735603;0;0,929925192128868;0,321045282134894;0,00270566313494754;0,0029017781866415;0,00382215922627068;0,00585132891043072
58;"Baró de Viver";0;6,19;-0,795747639424707;-0,486159022400187;0,605312400250156;-0,994065039609959;-0,711282927654946;-1,53424626971192;-0,985828715285869;0;1;0,000705265443685245;0,00471248875850827;1;0,000921061094861831;0,000150384218928622;0,00165299802769252;0,000780413549777513
59;"el Bon Pastor";0;7,85;-0,222039917152794;-0,44330158834967;0,371066587661216;-0,586052036268447;-0,146243559155445;-0,782107664993296;0,13673845092733;0,882323158300632;0,117676841699368;0,0778332107639169;0,00891269116480152;0,99805693920495;0,0164331228429305;0,0575978984661421;0,0225124244289708;0,746978685781312
60;"Sant Andreu";0;7,96;0,228605055784116;0,923881726636658;0,281332640302732;0,32011780566663;0,497188528769143;0,894977955752534;0,864939997408578;0,976323045784742;0,0236769542152576;0,847126879209788;0,998919618904988;0,991172836837918;0,920409271249067;0,982326390041974;0,99651009502602;0,998924416719954
61;"la Sagrera";0;7,91;0,0398668784772745;0,284829003718889;0,0859147372881417;-0,00918902735441932;0,331489303821049;0,379014546792632;-0,28651150571169;0,95;0,0499999999999999;0,428456415506231;0,935982068437494;0,803735999380591;0,501108163734321;0,906221490446143;0,6877717246156;0,111280880828512
62;"el Congrés i els Indians";0;7,8;0,121515489594432;-0,254207848528973;0,392710718058172;-0,128663792479848;0,0276528561141602;0,367967481799114;0,0497650253212369;0,77552289420469;0,22447710579531;0,627845300574366;0,132276848335802;0,998652684999166;0,300669444695514;0,279656768872262;0,664980120652598;0,597643686084538
63;"Navas";0;7,69;0,110130478654011;-0,275005838941197;0,151188947543298;-0,0461418420532944;0,395523343553313;0,493677746046742;-0,288572648163335;0,448823350224654;0,551176649775346;0,597858625671855;0,100445938692017;0,9252451391745;0,435818822587863;0,95;0,866551102077699;0,109809535483775
64;"el Camp de l'Arpa del Clot";0;7,65;0,0564240920408627;0,0622515126160881;-0,0178342423106201;0,177804889331767;0,465372327935984;0,383465093213493;0,36858454229547;0,382410991861241;0,617589008138759;0,462549444340384;0,775231020583707;0,406972890409764;0,800902631241326;0,975443745272962;0,696710788010029;0,948517437439399
65;"el Clot";0;7,62;0,186928756131637;-0,0338503204020465;0,135832190706872;0,12701928880145;0,355825388063106;0,478357420656624;-0,83015052703933;0,335201253250781;0,664798746749218;0,777198722167404;0,648958878823052;0,905135318176828;0,734019262063789;0,925896235523127;0,848945937847387;0,00241256032718655
66;"el Parc i la Llacuna del Poblenou";0;7,94;0,277787471753813;-0,266531294990252;-0,0965777227253545;0,352739062568375;0,437594357918576;0,320565631222801;-0,123431916046925;0,967995483776808;0,0320045162231921;0,905374865534847;0,112502254964022;0,139511652082201;0,936432413762081;0,967347538963787;0,559380440881767;0,29033996555047
69;"Diagonal Mar i el Front Marítim del Poblenou";0;8,31;0,348991693671711;-0,49628560824642;-0,154232326353985;0,403903363802518;0,119712476543436;0,360727382048402;-0,669756084363017;0,999893073065867;0,000106926934132945;0,95474657980628;0,00405238127127255;0,0533635232473461;0,955621960826899;0,508085192578577;0,649605451271511;0,0076896879165094
70;"el Besòs i el Maresme";0;7,2;-1,00730669541878;-0,0967380331226342;-0,0768683651383521;-0,896516012682114;0,406797985754344;-1,085612064961;-0,644677832839329;0,0276331528740098;0,97236684712599;0,000120903877880136;0,551411748207777;0,188741717195474;0,00183954317173263;0,955360945950277;0,00789791835426041;0,00921118796827812
71;"Provençals del Poblenou";0;7,91;0,06982060903402;-0,144123630627169;0,119426164071937;-0,0987945465992274;0,266578683976561;0,00956193312815094;-1,20154282879888;0,95;0,0499999999999999;0,490408296102268;0,44195350180779;0,878429595105829;0,347052731617351;0,829629236341068;0,26894887888555;0,000163091957065498
72;"Sant Martí de Provençals";0;7,75;-0,0422303606212072;0,326037666060474;0,543007490056453;-0,0341343874571635;0,574178621189163;-0,0363471262795447;-0,874028386010984;0,614178652255765;0,385821347744235;0,274332756964692;0,95025608994619;0,999894319717385;0,456885451441736;0,992082540899717;0,238549141296222;0,0017555548315907
73;"la Verneda i la Pau";0;7,84;-0,160908790393006;0,162146471564907;0,33452652322773;-0,474244851218892;0,84211306160339;-0,284457180282087;-0,640039675771302;0,865255642779064;0,134744357220936;0,123208249010416;0,868335850757304;0,996397058682657;0,0356406248008971;0,99952875903895;0,116184306250924;0,00952364223316206
